id,language,title,cardTitle,writtenTitle,slug,summary,writtenSummary,fullText,newsType,link,videoID,source,trending,editorPick,sendNotification,keywords,imagePath,nitlType,addedBy,addedOn,publisherID,publishedOn,updatedBy,updatedOn,approved,approvedOn,approvedBy,active,isDraft,draftAddedDate,draftAssignedBy,feedback,rating,aiSummaryRating,expiryDate,contentStyleID,contentID,isPremium
27780,2,Belarus accused of orchestrating border crisis with Poland,"",Belarus accused of orchestrating border crisis with Poland,belarus-accused-of-orchestrating-border-crisis-with-poland,"Western members of the UN Security Council have condemned accusing Belarus of putting migrants' lives in danger ""for political purposes"".
They also said Belarus was trying to divert attention away from its own increasing human rights violations.
Belarus' authoritarian leader threatened to cut off gas supplies to Europe if new sanctions were imposed.","Western members of the UN Security Council have condemned accusing Belarus of putting migrants' lives in danger ""for political purposes"".
They also said Belarus was trying to divert attention away from its own increasing human rights violations.
Belarus' authoritarian leader threatened to cut off gas supplies to Europe if new sanctions were imposed.",,,https://www.bbc.com/news/world-europe-59256927,,BBC,0,0,0,Belarus accused of orchestrating border crisis with Poland Western members of the UN Security Council have condemned accusing Belarus putting migrants lives in danger for political purposes They also said was trying to divert attention away from its own increasing human rights violations authoritarian leader threatened cut off gas supplies Europe if new sanctions were imposed ,b1985210-43a4-11ec-b414-df4c8cabd325,1,32,2021-11-12 10:38:37,,2021-11-12 17:56:03,42,2021-11-12 17:56:03,1,2021-11-12 17:56:03,42,1,0,,,well written,5,,,3,,0
27781,2,Austrians are days away from first lockdown for unvaccinated,Covid-19,Covid: Austrians are days away from first lockdown for unvaccinated,covid-austrians-are-days-away-from-first-lockdown-for-unvaccinated,"Austrians is heading towards lockdown for anyone not fully vaccinated after a report of record infections.
It has already banned the unvaccinated from going to restaurants, cinemas and hairdressers, but things are about to get even tougher.
Chancellor Schallenberg said two-thirds of people should not suffer because others were hesitant.","Austrians heading towards lockdown for anyone not fully vaccinated after a report of record infections.
It has already banned the unvaccinated from going to restaurants, cinemas, and hairdressers, but things are about to get even tougher.
Chancellor Schallenberg said two-thirds of people should not suffer because others were hesitant.",,,https://www.bbc.com/news/world-europe-59245018,,BBC,0,1,0,Covid Austrians are days away from first lockdown for unvaccinated Austrians heading towards lockdown for anyone not fully vaccinated after a report of record infections It has already banned the unvaccinated from going to restaurants cinemas and hairdressers but things are about get even tougher Chancellor Schallenberg said two thirds people should suffer because others were hesitant ,90567f70-43a7-11ec-b414-df4c8cabd325,2,32,2021-11-12 10:59:10,,2021-11-12 17:58:16,42,2021-11-12 17:58:16,1,2021-11-12 17:58:16,42,1,0,,,minor edits,4,,,3,,0
27782,2,Danny Fenster: Myanmar court gives US journalist 11 years jail,"",Danny Fenster: Myanmar court gives US journalist 11 years jail,danny-fenster-myanmar-court-gives-us-journalist-11-years-jail,"Fenster was sentenced to 11 yrs in jail as he was found guilty of breaching immigration law, unlawful association and encouraging dissent against the military.
He was earlier slapped with two additional charges of sedition and terrorism.
Fernste is one of the dozens of local journalists who have been detained since a military coup.","Fenster was sentenced to 11 yrs in jail as he was found guilty of breaching immigration law, unlawful association, and encouraging dissent against the military.
He was earlier slapped with two additional charges of sedition and terrorism.
He is one of the dozens of local journalists who have been detained since a military coup.",,,https://www.bbc.com/news/world-asia-59258112,,BBC,0,0,0,11 Danny Fenster Myanmar court gives US journalist years jail 11 Fenster was sentenced to yrs in jail as he found guilty of breaching immigration law unlawful association and encouraging dissent against the military He earlier slapped with two additional charges sedition terrorism is one dozens local journalists who have been detained since a coup ,2a4b4500-43aa-11ec-b414-df4c8cabd325,1,32,2021-11-12 11:17:47,,2021-11-12 17:59:23,42,2021-11-12 17:59:23,1,2021-11-12 17:59:23,42,1,0,,,minor edits,4,,,3,,0
27783,2,360: National Gallery's history of slavery,,,360-National-Gallerys-history-of-slavery,,,,,https://nitl.app/360?id=123,,,0,0,0,,7bca71636728897984,3,129,2021-11-12 11:19:58,,2021-11-12 20:25:45,8,2021-11-12 20:25:45,1,2021-11-12 20:25:45,8,1,0,,,,,,,5,123,0
27784,2,Danish sculptor seeks protection to pick up Tiananmen statue from HK,"",Danish sculptor seeks protection to pick up Tiananmen statue from HK,danish-sculptor-seeks-protection-to-pick-up-tiananmen-statue-from-hk,"Galschiot asked Hong Kong for immunity from a national security law so he can take the Pillar of Shame statue back to Denmark.
The statue was commemorating the 1989 Tiananmen Square massacre, at the University of Hong Kong, which has requested its removal from its premises.
The statue was on display at the University of HK for more than two decades.","Galschiot asked Hong Kong for immunity from a national security law so he can take the Pillar of Shame statue back to Denmark.
The statue was commemorating the 1989 Tiananmen Square massacre, at the University of Hong Kong, which has requested its removal from its premises. 
The statue was on display at the University of HK for more than two decades.",,,https://www.theguardian.com/world/2021/nov/12/danish-sculptor-tiananmen-hong-kong-legal-protection-jens-galschiot,,The Guardian,0,0,0,Danish sculptor seeks protection to pick up Tiananmen statue from HK 1989 Galschiot asked Hong Kong for immunity from a national security law so he can take the Pillar of Shame statue back to Denmark The was commemorating Tiananmen Square massacre at University which has requested its removal premises on display HK more than two decades ,6b44d8c0-43ad-11ec-b414-df4c8cabd325,1,32,2021-11-12 11:41:04,,2021-11-14 00:00:00,42,2021-11-12 18:01:04,1,2021-11-12 18:01:04,42,1,0,,,well written,5,,,3,,0
27785,2,No 10 faces legal challenge to PM’s support for Patel,,No 10 faces legal challenge to PM’s support for Patel,,"The government faces a legal challenge to Boris Johnson’s decision to back Priti Patel over bullying allegations.
The senior civil servants’ union have pushed for a  judicial review on allegations.
Alex Allan, Johnson’s independent adviser on the ministerial code, resigned last year after he failed to act on a critical report about Patel.","The government faces a legal challenge to Boris Johnson’s decision to back Priti Patel over bullying allegations.
The senior civil servants’ union have pushed for a  judicial review on allegations.
Alex Allan, Johnson’s independent adviser on the ministerial code, resigned last year after he failed to act on a critical report about Patel.",,,https://www.theguardian.com/politics/2021/nov/12/no-10-faces-legal-challenge-to-pms-support-for-priti-patel-on-bullying-claims,,The Guardian,0,0,0,10 No faces legal challenge to PM s support for Patel The government faces a legal challenge to Boris Johnson s decision back Priti Patel over bullying allegations senior civil servants union have pushed for judicial review on Alex Allan independent adviser the ministerial code resigned last year after he failed act critical report about ,a4e0cbe0-43b5-11ec-b414-df4c8cabd325,1,130,2021-11-12 12:39:57,,2021-11-12 00:00:00,,,0,,,1,0,,,,,,,3,,0
27786,2,UK adviser on ministers’ interests faces pressure over own finances,,UK adviser on ministers’ interests faces pressure over own finances,,"Academics call on Christopher Geidt to step aside from role as chair of a London university.
Geidt is facing scrutiny from the UCU over his job as chair of a board of the investment firm Schroders, and his role at BAE Systems.
The UCU also demanded clarification over Geidt’s visit to the privy council of Qaboos, Oman’s dictator from 1970 to 2020.","Academics call on Christopher Geidt to step aside from role as chair of a London university.
Geidt is facing scrutiny from the UCU over his job as chair of a board of the investment firm Schroders, and his role at BAE Systems.
The UCU also demanded clarification over Geidt’s visit to the privy council of Qaboos, Oman’s dictator from 1970 to 2020.",,,https://www.theguardian.com/politics/2021/nov/12/uk-adviser-ministers-interests-faces-pressure-own-financial-interests-christopher-geidt,,The Guardian,0,0,0,UK adviser on ministers interests faces pressure over own finances 1970 2020 Academics call on Christopher Geidt to step aside from role as chair of a London university is facing scrutiny the UCU over his job board investment firm Schroders and at BAE Systems The also demanded clarification s visit privy council Qaboos Oman dictator ,b11eb010-43b6-11ec-b414-df4c8cabd325,1,130,2021-11-12 12:47:27,,2021-11-12 00:00:00,,,0,,,1,0,,,,,,,3,,0
27787,2,Australian PM denies lying as he battles fallout from Glasgow trip,COP26,Australian PM denies lying as he battles fallout from Glasgow trip,,"Scott Morrison has been accused of being loose with the truth over electric vehicles, submarine deal and botched vaccination rollout.
At the conclusion of the G20 meeting, Macron told media that he “knew” Morrison had lied over the cancellation of a $90bn submarine contract.
Morrison claimed, “I don’t believe I have” when asked if he had ever lied.","Scott Morrison has been accused of being loose with the truth over electric vehicles, submarine deal and botched vaccination rollout.
At the conclusion of the G20 meeting, Macron told media that he “knew” Morrison had lied over the cancellation of a $90bn submarine contract.
Morrison claimed, “I don’t believe I have” when asked if he had ever lied.",,,https://www.theguardian.com/australia-news/2021/nov/12/cop-that-mate-australian-pm-denies-lying-as-he-battles-fallout-from-disastrous-glasgow-trip,,The Guardian,0,1,0,Australian PM denies lying as he battles fallout from Glasgow trip Scott Morrison has been accused of being loose with the truth over electric vehicles submarine deal and botched vaccination rollout At conclusion G20 meeting Macron told media that he knew had lied cancellation a 90bn contract claimed I don t believe have when asked if ever ,06b54830-43b8-11ec-b414-df4c8cabd325,2,130,2021-11-12 12:57:00,,2021-11-12 00:00:00,,,0,,,1,0,,,,,,,3,,0
27788,2,Deep-Dive: Why do victims often get blamed for their assult?,,,deep-dive-Why-do-victims-often-get-blamed-for-their-assult,,,,,https://nitl.app/know?id=474,,,0,0,0,Why do victims often get blamed for their assult,ef4babc0-43b8-11ec-b414-df4c8cabd325,3,124,2021-11-12 13:03:25,,,,,0,,,0,0,,,,,,,8,474,0
27789,2,Three people missing after trying to cross Channel to UK in kayaks,,Three people missing after trying to cross Channel to UK in kayaks,,"About 1,000 people reach Britain in single day by crossing Channel from France in small boats.
3 people risking their lives to cross the Channel in kayaks have been reported missing by the French coastguard.
The Calais coastguard said it would not resume efforts to find the kayakers on Friday, when 1,000 other people reached the UK in small boats.","About 1,000 people reach Britain in single day by crossing Channel from France in small boats.
3 people risking their lives to cross the Channel in kayaks have been reported missing by the French coastguard.
The Calais coastguard said it would not resume efforts to find the kayakers on Friday, when 1,000 other people reached the UK in small boats.",,,https://www.theguardian.com/world/2021/nov/12/about-1000-people-reach-uk-in-single-day-across-channel-in-small-boats,,The Guardian,0,0,0,Three people missing after trying to cross Channel UK in kayaks 1 3 About 000 people reach Britain in single day by crossing Channel from France small boats risking their lives to cross the kayaks have been reported missing French coastguard The Calais said it would not resume efforts find kayakers on Friday when other reached UK ,d7dcdf30-43b9-11ec-b414-df4c8cabd325,1,130,2021-11-12 13:10:01,,2021-11-12 00:00:00,,,0,,,1,0,,,,,,,3,,0
